node,embedding
1,"[0.00035171853960491717, 0.000643871899228543, 0.0008111217175610363, -0.0006185211823321879, -4.220530536258593e-05, -0.00043082534102723, -0.0005023516132496297, 0.0010206974111497402, 0.0004630400217138231, -0.0003380932903382927, -0.000693152251187712, -0.0005624422337859869, -0.00014711992116644979, 0.0010243455180898309, 0.0004948320565745234, -0.0010174392955377698, -0.0010537892812862992, 0.0008349494310095906, -0.0005450880853459239, -0.0005415078485384583, 0.0007399713504128158, -0.0006531826802529395, 0.0007042161305435002, -3.0916220566723496e-05, -0.0007474019075743854, -0.00010744866449385881, 0.0006359735270962119, 0.0011842201929539442, -1.977899592020549e-05, 0.0005159774445928633, -0.0007008968386799097, -0.00011351447756169364, -0.0004646568850148469, -5.653754124068655e-05, -0.00016321662405971438, -0.00041123165283352137, -0.0007404382922686636, 0.0009253672906197608, 0.00037522311322391033, -0.0003430304932408035, -0.0008327660034410655, 0.0010649787727743387, -0.0010662274435162544, 0.0001559245283715427, 0.0001373154082102701, 0.0009020987781696022, 0.0006568726385012269, 1.0151778042200021e-05, 0.0003578465257305652, 0.0001499368081567809, -0.0012520847376435995, -6.146686064312235e-05, 0.00013533230230677873, 0.0006455964758060873, 0.0012987608788534999, 0.0010273902444168925, -0.000739805109333247, 0.0007078315247781575, -0.0006441799341700971, 0.0002160463045584038, -0.0001154388373834081, 0.0008226281497627497, 0.0003489638620521873, 0.000399116484913975, 0.001137691899202764, 0.0001612732303328812, -0.0006117576849646866, -0.0005787546979263425, 0.0006582745700143278, -0.0004711958463303745, -0.0002782494993880391, 0.0006621921784244478, -0.00016750238137319684, -0.000980700016953051, -0.00011360063217580318, 4.0958628233056515e-05, 0.0005569604691118002, 0.0007919848430901766, -0.0006427771295420825, 0.00022066936071496457, 0.000831497018225491, 0.00022943287331145257, 0.0007258597179315984, -0.0003052061365451664, 0.0005117576802149415, -0.0008850794984027743, 0.0006098104058764875, -0.0011452737962827086, -0.00039654309512116015, -0.000924546446185559, -6.249953003134578e-05, -0.0006903051980771124, -0.00041702986345626414, 4.886853275820613e-05, 0.0004867117968387902, -0.0001755587727529928, -0.0012066595954820514, -0.0009596394374966621, 0.00013423763448372483, -0.00042329553980380297, -0.0014190622605383396, -0.00011633178655756637, 0.0007898588082753122, 0.0009114788845181465, -0.0009149116231128573, 0.00022036914015188813, -0.000702894467394799, -0.0010166806168854237, -3.893590474035591e-05, -0.00017865470726974308, -0.0008080296101979911, -0.0009038999560289085, -0.0003977732849307358, 0.000979180564172566, -0.0008990187780000269, 0.0009717303910292685, -1.1775844541261904e-05, 0.00028214880148880184, 0.0010268456535413861, 0.000631795497611165, -0.0003830280911643058, 0.0002927886671386659, 0.0007285423926077783, 0.0005009090527892113, 0.00013178656809031963, -0.00032313025440089405, 7.397413719445467e-05, -0.0005934026557952166, 0.00021205867233220488, 0.000783277559094131, 0.0007267258479259908, 0.0009496454149484634, -0.0008658030419610441, -0.0006742961704730988, 0.0008091540075838566, 0.00018193111463915557, -0.0005762513028457761, 0.0002545599709264934, 0.0005449262098409235, -0.00011181243462488055, -0.00046892231330275536, 0.0005133876111358404, 0.0009973981650546193, -0.0007410777034237981, -0.00020269316155463457, -7.57533562136814e-05, -0.0006425887695513666, -6.263477553147823e-05, -0.0005286793457344174, 0.0011461058165878057, -0.00045172078534960747, 0.00029367965180426836, -0.00011061858822358772, 0.0006732164765708148, 0.0001882186479633674, 0.001280460855923593, 0.0002528904879000038, -0.000343378575053066, -0.00024584823404438794, 0.0003865787002723664, -0.000489560654386878, -0.0008281940245069563, -0.0008370089344680309, -0.0009810515912249684, 0.0009355655056424439, 0.0006631336873397231, 0.0011893970659002662, 0.0005710097611881793, -0.0006587687530554831, 0.0005174004472792149, 0.0009856040123850107, -9.629104897612706e-05, 0.00037096726009622216, 0.0007781097665429115, -0.0011015065247192979, 0.0008614781545475125, 0.0005929252947680652, 0.0008480906835757196, -0.0006969560054130852, 0.0004975625197403133, 0.0006063375039957464, 6.561913778568851e-06, -0.0006293965270742774, 0.0005864150007255375, -0.0006250574951991439, -0.0007347085629589856, 0.000321753672324121, 0.0006073827389627695, 0.000953304348513484, -0.000657982483971864, -0.0011072746710851789, 0.0009534215205349028, 0.0007844626088626683, -0.0005974207306280732, -0.0009473635582253337, -0.0005164843751117587, -0.0003918128495570272, -0.0004144843260291964, -0.00012083025649189949, 0.00018127266957890242, -0.00035297416616231203, -0.0005188264767639339, 0.0008117005927488208, -0.0004595419450197369, -0.000682727200910449, 0.0011723246425390244, 0.0001000343618215993, 0.0010771163506433368, -0.0006913426914252341, -0.000647668435703963, -6.405775638995692e-05, -0.0003346007433719933, -0.0009635468013584614, -0.00027275667525827885, 0.0005502765998244286, 0.0006203531520441175, 0.0008813822059892118, 0.0006959620513953269, -0.0007404008065350354, -0.00034875699202530086, -0.0007382252952083945, 0.00041509681614115834, -0.0006958357407711446, -3.479035513009876e-05, -5.746934766648337e-05, -0.0007090778672136366, -0.0005463276756927371, 0.0007010194240137935, -0.0010991111630573869, -6.948155350983143e-05, 0.0004741774464491755, 0.0006586243980564177, -0.0010572863975539804, 0.00035230949288234115, 0.001045826356858015, -0.00074638711521402, -0.0005479403771460056, 0.0005894615896977484, 0.0007431833655573428, 0.00019343310850672424, 0.0007282058941200376, 0.00014384138921741396, 0.0003245007828809321, -4.2171326640527695e-05, -0.0009753181366249919, 0.0005013106274418533, 0.00034445285564288497, -0.0009803147986531258, -0.00012276020424906164, -9.239169594366103e-05, 2.7534742912393995e-05, 0.000938889104872942, -0.0003896328271366656, -0.0009691422455944121, 0.0005389589350670576, -0.0009681417141109705, -0.0011909173335880041, -0.00022620520030613989, -0.001116946921683848, 9.51273032114841e-05, 0.0002498582471162081, -0.0003770558978430927, -0.00044078653445467353, -5.7020046369871125e-05, -0.0003626297984737903, 0.0006417442345991731, 0.0011469802120700479, 0.0007650766056030989, 0.0008995524840429425, -0.0010004924843087792, 0.0012244019890204072, -0.00014503787679132074, 0.0012174865696579218, 0.000400811608415097, 0.0004317965649534017, -0.0008005636627785861, -0.0009974364656955004, 0.0012510746018961072, -0.0005049118772149086, 0.00028763030422851443, 0.0006988216191530228, -0.0002983568701893091, 0.0008169353823177516, -0.00023061997490003705, -0.001145202317275107, -0.0009612218709662557, -0.00029915032791905105, -0.0010830757673829794, 0.0009156103478744626, 0.0003461343003436923, -0.000980543321929872, 0.0012021915754303336, 0.0013438374735414982, 0.000634914031252265, 0.0009855094831436872, -0.001057153451256454, 0.0002751248248387128, -0.0010116874473169446, -0.00012569666432682425, -4.604574496624991e-05, -0.00011452381295384839, 0.000502247188705951, 0.0002366966218687594, 0.00010643048881320283, 0.0007362880278378725, 0.0008574621169827878, -0.0005119480192661285, 0.0011506750015541911, 0.0009338484378531575, 0.0008804538520053029, 0.00083878671284765, -0.0003303338307887316, -0.00046252013999037445, -9.188077819999307e-05, 2.3988297471078113e-05, 0.0010469668777659535, 0.00029962576809339225, 0.0002785503165796399, 0.0002703539212234318, -0.0007988737197592854, 0.0007747324998490512, 0.0007899245829321444, -1.981899004022125e-05, 0.00048348589916713536, -0.0008876111824065447, -0.0006847314070910215, 0.001085138414055109, -0.00024822630803100765, 0.0007243396830745041, 0.00021670917340088636, -0.00023170519853010774, 0.0003009322681464255, -0.0005612613749690354, -0.00027206307277083397, 0.0002115400566253811, 0.0008717785822227597, 0.00012203721416881308, 2.8845110136899166e-05, -0.0010676265228539705, 0.0014359239721670747, -0.0008252573315985501, 0.0009173348662443459, 0.0007139700464904308, -0.0008062124252319336, -0.0003644414828158915, -0.0008656351710669696, -0.000550971191842109, 0.0006968643865548074, 0.0009189180564135313, 0.0002342497173231095, 0.0002941813145298511, 0.0012183060171082616, -0.0008201503660529852, -0.00028813155950047076, 0.00028627633582800627, -0.0007988282013684511, -0.0010406599612906575, -0.0009200448403134942, 0.0012782956473529339, 0.0005922208074480295, -0.000500239955727011, -0.0007860915502533317, 0.00044546465505845845, 0.00040371008799411356, -5.434878039523028e-05, -8.540527778677642e-05, -0.0004005802038591355, 0.0008372104493901134, 0.00013852246047463268, 0.0007779154111631215, -0.001093163387849927, -0.0007586143910884857, -0.0009561012266203761, 0.00014834206376690418, -0.0010419231839478016, 0.0006029915530234575, -0.0007532831514254212, -0.00039759514038451016, 0.00046601489884778857, -0.0010026160161942244, 0.0001607249869266525, -0.0007407167577184737, 0.0013128549326211214, 0.0011126217432320118, 0.00030129519291222095, 0.00047445076052099466, 0.0008624840411357582, -0.0006946965586394072, 0.0009766482980921865, -0.0014565576566383243, 0.0006770815816707909, 0.00039291620487347245, -0.00024413521168753505, -0.0005141816800460219, 0.0013177652144804597, -0.0006854673265479505, 0.0011847007554024458, -0.0007828000816516578, 0.0009062599274329841, -0.00024204420333262533, 0.0006485310732387006, -0.00026857745251618326, 0.0005407330463640392, 0.0009240236831828952, 0.0004857112071476877, 0.00023116625379770994, 0.0004816922591999173, 0.000937485252507031, 0.000891101430170238, 0.0010525265242904425, 0.0005892911576665938, 0.0009110260871239007, 0.0009240932413376868, 0.00014493255002889782, -0.00023468431027140468, 0.0001938120403792709, 3.711659519467503e-05, 0.00019902944040950388, -0.0007636171649210155, -0.0011663050390779972, -0.00017863143875729293, 0.0009284066036343575, -0.0003030796069651842, -0.0006173551664687693, 0.0005091395578347147, 0.000199347865418531, 0.0002752132131718099, 0.0006163982325233519, 0.00026795672602020204, 0.0005561337457038462, 0.00025742710568010807, 4.9744718126021326e-05, 0.0011979475384578109, 0.00017225365445483476, -0.00034159733331762254, 0.0006629572017118335, 0.0004250436322763562, 0.00032470677979290485, -0.00033640587935224175, 0.0005055454676039517, 0.0008266819058917463, 0.0007378574809990823, -0.00014430070586968213, -0.0008167702471837401, 0.00017604076128918678, -0.0001612765045138076, 0.0004564928822219372, -0.0011899174423888326, 0.0013151310849934816, -0.0009810918709263206, 0.0007295109098777175, -0.001089707133360207, 0.0014671907993033528, 0.0007499846979044378, 0.00013700990530196577, -0.0005267495289444923, -0.00037748832255601883, -0.00013937021140009165, -0.0007195028010755777, 0.0003923668700736016, 0.0004526582488324493, 0.0003246404812671244, -0.000672797323204577, 0.0010659514227882028, -6.164914520923048e-05, -0.00014410600124392658, -0.000714230933226645, 0.0007031597779132426, 0.0007449946133419871, 0.001142937340773642, -0.0008420227095484734, -0.0008492225897498429, -0.0007066064863465726, 0.0001233247749041766, -0.0009717053035274148, -0.0006579606560990214, -0.0003737250517588109, 0.0003921124152839184, -0.0008870524470694363, -0.0005483750137500465, -0.00017830703291110694, 0.0005432021571323276, 0.00018368031305726618, -9.228065027855337e-05, -0.001081822207197547, -0.0008464936981908977, 5.4020998504711315e-05, 0.0007797067519277334, 0.0003434981917962432, -0.00019364050240255892, 0.00012022743612760678, -0.0012850314378738403, -0.00013668679457623512, -0.0005473230849020183, 0.0007747206254862249, -0.00041610110201872885, -0.00044654743396677077, -0.0008947173482738435, -0.00020386783580761403, -0.0007844239007681608, -0.0004776896967086941, -0.0004319653089623898, -0.0003207119007129222, -0.0004730928922072053, -0.0011546663008630276, -0.000293452205369249, 0.0002227325749117881, -0.00047339533921331167, -0.0009918534196913242, -0.00044202563003636897, -0.001235049101524055, -2.7071102522313595e-05, 0.0006248115678317845, -0.0006593965808860958, 0.00017826158727984875, 0.0005098931142129004, 0.0009478275896981359, 0.00045045316801406443, 0.0009463807800784707, -0.001040836563333869, -0.0010710668284446, -0.000682916259393096, -0.0007728810887783766, -0.0008672980475239456, -0.0010403544874861836, -0.0005572441732510924, 0.00016585072444286197, -0.0005994131206534803, -0.0008473242050968111, 0.0008420756785199046, 0.00019786063057836145, 0.0004042182117700577, 0.0008349028066731989, 0.0006593863945454359, 3.894385736202821e-05, 0.0007331447559408844, -0.000422480923589319, 0.0002843108959496021, 0.0005692543345503509, 0.001019275514408946, -3.710616147145629e-05, 7.118470966815948e-05, -0.0008675088174641132, -0.00018078261928167194, 0.0009629622218199074, -0.00044014601735398173, -0.000260202243225649, -0.0009037954732775688, -0.0010296578984707594, 0.0009186462266370654, -0.0004894831217825413, 0.0005144922761246562, -0.0006238485802896321, -0.0001130051605287008, -0.0011521171545609832, 0.000839461397845298, 0.0008188850479200482, 0.0004060870560351759, 0.0007663809228688478, -0.00019931944552809, -0.0009696357301436365, 0.0011058200616389513, -0.00044680217979475856, 0.0006058947183191776, 0.0008385386317968369, 5.904298814130016e-05, -0.0009111660183407366, -6.607160321436822e-05, 0.0004663243889808655, -0.0011370184365659952, 0.0001448172697564587, -0.0006790481857024133, 0.001275023678317666, -6.619059422519058e-05, 0.001163013745099306, -0.0003711279423441738, -0.0013152343453839421, -0.0010467063402757049, -0.00039932981599122286, 0.000623208237811923, 0.000229918587137945, 0.0009285403066314757, 0.00044385893852449954, 0.0003162423090543598, 0.0003469628863967955, 0.0007358893635682762, -0.00045664425124414265, 0.0009507855284027755, -0.0012452283408492804, 0.0005218085716478527, 9.721564310893882e-06, 0.0003826265165116638, 0.00046925985952839255, -0.000400161457946524, -6.788678729208186e-05, -1.5470877769985236e-05, 2.4072731321211904e-05, -0.0005194679251872003, 0.0008275102591142058, -0.0008422387763857841, 0.001096854917705059, 1.492634601163445e-05, 0.0003710993332788348, 0.0002589135547168553, -9.743902774062008e-05, 0.00020503406994976103, -0.00017758840112946928, 0.0004869787662755698, -2.7446632884675637e-05, -0.0005193235701881349, -0.0008268328965641558, -0.0010495438473299146, 8.670573879498988e-05, -0.0004876332823187113, -0.00035680533619597554, -0.0006289099692367017, -0.0007900787168182433, 0.00017817482876125723, 0.0006208748673088849, -0.0003761343250516802, -0.0006993233109824359, 0.0003383393050171435, 6.475880218204111e-05, -0.0006844046292826533, 1.760968370945193e-05, 3.5875906178262085e-05, -0.00048001253162510693, -0.0013609501766040921, 0.0008937446982599795, 0.0004289041680749506, -0.00010928867413895205, 0.001089246477931738, -4.0277649532072246e-05, 0.0007579998346045613, -0.0004153753397986293, 0.0009036684641614556, -0.00010217196540907025, -0.0008378823404200375, -0.0006529025849886239, 0.0009697162313386798, 0.0002339270431548357, 4.063003871124238e-05, 0.0010380125604569912, -0.000785105221439153, -3.933518746634945e-05, -0.0006456683622673154, -0.0008488187449984252, -0.0011009813752025366, 0.00036150962114334106, 0.00022933154832571745, 0.00064611725974828, -3.6504785384749994e-05, 0.0001582367840455845, 0.0006366627640090883, -0.00031803332967683673, 9.6387870144099e-05, 0.0009249619906768203, -0.00028073281282559037, 0.00042912201024591923, -0.0010767794447019696, 0.0006429360946640372, 0.0004383015329949558, 0.0006384904263541102, -0.0011721771443262696, -0.00019887492817360908, 0.0004512830637395382, -0.0007128853467293084, -0.0008110326598398387, 0.0006831283099018037, -0.0007875902811065316, -0.0007153709302656353, 0.001182730426080525, -0.000998083152808249, 0.0010605668649077415, 0.00012906204210594296, 0.000390738743590191, -0.00021580418979283422, -0.0003854129754472524, -0.0010563863907009363, -1.2402420907164924e-05, -0.0003389144840184599, -0.0005846867570653558, 0.0008985212771221995, -0.000779577239882201, -0.000817589636426419, -0.0008095367229543626, -0.0005992411752231419, -0.0012188664404675364, -0.00015109872038010508, 0.0010464823571965098, 0.000967278319876641, -0.0007282126462087035, -0.000988241285085678, -0.00028600310906767845, -0.0009781259577721357, -0.0006871722871437669, -0.00039191884570755064, 0.00014489504974335432, -0.000990523723885417, 0.00019550841534510255, 0.00040580297354608774, 0.00046100025065243244, -6.773507629986852e-05, -0.0010342160239815712, 0.0005070075276307762, -0.000679616117849946, 0.0006374445511028171, 0.00018737136269919574, 0.0007802281179465353, -1.8956930944113992e-05, -0.0001550221786601469, 0.0008556927205063403, -0.0008432586910203099, -0.0009229319402948022, 0.0005040737451054156, -0.0002921764098573476, -0.00025071226991713047, -0.0003480685700196773, -0.0011825188994407654, -0.00011122244904981926, -0.00010311428195564076, -0.00025826648925431073, 0.0002641668252181262, 0.00028571151779033244, 0.0005669675883837044, -0.0007359369774349034, -0.0005599524592980742, -0.0007284366874955595, -0.001061870250850916, -0.0002870128955692053, -0.00016538392810616642, -0.0008762130746617913, -0.0005757605540566146, -0.00036964763421565294, 0.0006441067671403289, 0.0002035238576354459, 0.0007559917867183685, -0.0010624865535646677, -0.0008050886681303382, -5.010504992242204e-06, 0.0013106848346069455, 8.413405157625675e-05, 0.00017154244414996356, 0.0002731155836954713, 0.0006478759460151196, -0.0013222764246165752, 0.00024535355623811483, 0.00045779673382639885, 0.0008701563347131014, 0.0006603883812204003, -0.0010274337837472558, -0.00041215342935174704, 0.0012886758195236325, -0.00015113395056687295, -0.0011147777549922466, 0.0008843194809742272, -0.0009702647803351283, 0.0009824796579778194, 0.0007021630299277604, -0.0004546720301732421, 0.000603951804805547, 0.0006259341025725007, -0.0003725056303665042, 7.065916724968702e-05, 0.0012371345655992627, 0.0012026573531329632, -0.0011733499122783542, 0.0011408489663153887, 0.0011948755709454417, -0.0005159905413165689, 0.000444871315266937, -0.00023364153457805514, 0.0010733564849942923, -0.00011088111205026507, 0.0006012576632201672, 0.0010152342729270458, 0.0007990562589839101, -0.0010677764657884836, -0.0002483982243575156, -3.4637938369996846e-05, 0.00016482456703670323, 0.0002552322403062135, 0.0009204313391819596, 0.0006951590767130256, 0.0010830784449353814, -0.001132101402617991, -0.0006136185256764293, 0.0004038112238049507, 0.0006413138471543789, -2.500646405678708e-05, -0.0006585210794582963, -0.0004563935217447579, -0.001137087238021195, 0.001342351664789021, 0.0005077274399809539, -0.0008439146913588047, 0.00040654497570358217, 0.0002703227801248431, -0.0006062825559638441, -0.0008561098948121071, -1.8008278857450932e-05, 0.0012062035966664553, -0.0011321334168314934, 0.0003188836562912911, -0.0005200905725359917, -8.479585812892765e-05, 0.0007012980058789253, -0.0006906322669237852, -0.000526227115187794, 0.00017030665185302496, -0.0006420817226171494, 0.0006581792840734124, 0.0007664627628400922, -0.000987574807368219, 6.823562580393627e-05, 0.00026120003894902766, -0.0011338177137076855, -0.0009331305627711117, -0.0010394923156127334, -0.000611965951975435, 0.0009821966523304582, 0.001064782845787704, 0.00046691394527442753, -0.0011326333042234182, 0.0008699357858859003, 0.0005494739161804318, -0.00011496251681819558, -0.0013312014052644372, -0.00023251250968314707, -0.00017905852291733027, -0.0006968457601033151, 0.00028276321245357394, 0.00013746428885497153, -0.000557492661755532, -0.0008215710404329002, 0.0008202110766433179, -0.0009880367433652282, -0.00033659901237115264, 0.0008596879197284579, -0.0001591818145243451, -0.0004909738781861961, -0.0003762806882150471, -5.995935862301849e-05, 0.0007020925986580551, -0.0007350920350290835, -0.0005648616352118552, -0.00046118671889416873, -0.000503361748997122, -0.0009246989502571523, -0.0011749366531148553, 0.0009975056163966656, 0.0008836751221679151, -0.0005387873388826847, -0.001097791944630444, -0.00023944592976476997, -0.0005756911123171449, 0.0010053992737084627, 0.0003430666110944003, -0.0005810215952806175, -0.00045120311551727355, -0.001169506344012916, 0.00010726970504038036, -0.00022041250485926867, -0.0003205167595297098, 0.00034879750455729663, 0.0007507245754823089, 0.0005025029531680048, -0.0007035774178802967, 0.0006103760679252446, -0.0009162821806967258, -0.0009756821091286838, -0.0008481363183818758, -6.550646503455937e-05, 0.00018955880659632385, -0.0005577391711995006, 7.645787263754755e-05, 0.0009766141884028912, 0.0006591869168914855, -0.0003162536595482379, 0.001074346830137074, 3.6868608731310815e-05, -0.0003052055253647268, -0.00047443434596061707, 0.0007123476243577898, -0.0008852294413372874, -0.00025542930234223604, 0.0009167511598207057, -0.0004300715809222311, 0.00024579002638347447, -0.0007366496720351279, 0.0004892388824373484, 0.0008912407793104649, -0.0008879709639586508, -0.0004903526860289276, 0.0010514454916119576, 0.0004809530219063163, 2.6162375434068963e-05, 0.0002733148285187781, -0.0011083083227276802, 0.000973859743680805, -0.0004615768848452717, -0.0006456710980273783, 0.00010064477828564122, 0.00018685497343540192, -0.000671865011099726, 0.0006302244146354496, -0.00042548673809506, -0.0006707010907121003, 0.0008063509012572467, 0.0006499364390037954, 0.0009146489319391549, 0.0001845288061304018, -7.848908717278391e-05, -0.000953803479205817, 0.0004289008502382785, 0.0011985290329903364, 3.598057082854211e-05, -0.00030043706647120416, -0.0002306400565430522, -0.0001023465592879802, -0.0008639851002953947, 0.0007646437734365463, 1.660034467931837e-05, 0.0008988984045572579, -0.0005037937080487609, -0.0006545158685185015, -0.0010222592391073704, -0.0006897122366353869, 0.00013368313375394791, 0.000374899449525401, 0.0004083698440808803, 0.0006243528332561255, -0.0009224378736689687, 0.0001248462504008785, -0.0009741988033056259, 0.0004456867172848433, -0.0002805592375807464, 0.0009981824550777674, -0.0003570514381863177, 0.0008541224524378777, 0.0005820809165015817, 0.00039779391954652965, -0.00017515492800157517, 0.0007791761308908463, 0.0001703540765447542, 0.0009592270944267511, 0.00026233831886202097, 0.0007927779224701226, 0.0007280608988367021, -0.0007646139129064977, -0.0006678806967101991, 0.00034543784568086267, 6.479462899733335e-05, 0.0005071805790066719, 0.00016796140698716044, 0.0006270505837164819, -0.000676089315675199, -2.741746538958978e-05, 0.0009451501537114382, 0.0002594313118606806, 0.0005225631757639349, 0.000638606317806989, 6.963017949601635e-05, -0.0010694346856325865, 0.00021431088680401444, -0.001234095194377005, -0.00043116649612784386, -0.0012838526163250208, -0.00013888199464417994, -0.0008818251662887633, 0.000784567091614008, -0.0005635771667584777, 0.0009291552123613656, -0.001160236308351159, -0.0003849448694381863, 0.000192979394341819, -0.0002514933003112674, 9.014255192596465e-05, -0.00029375034500844777, 4.00854078179691e-05, -0.0005379574722610414, -0.0011360312346369028, 0.0006726732826791704, 0.00023374814190901816, 0.0008712837006896734, -0.0010042041540145874, 0.00028521966305561364, -0.0011180734727531672, 0.0010959289502352476, 0.0008593444945290685, -0.0008756395545788109, 0.0010702320141717792, -0.0006118949386291206, -0.0007509805727750063, 0.00031738661346025765, 0.00019409501692280173, -0.0011485263239592314, -0.0008437156793661416, 0.001156014041043818, 0.000390756584238261, 0.00024487756309099495, 0.0001755432749632746, -0.00016345367475878447, -4.690739297075197e-05, -6.722487887600437e-05, 0.0009115309803746641, -0.0007425192161463201, 0.00025440656463615596, 0.0006442585145123303, -0.0009266778943128884, -0.000875897123478353, 0.0009431061916984618, 0.0010191767942160368, -0.0004387219960335642, 0.00077024195343256, 0.00023227912606671453, -0.0004823625204153359, -0.0002488357713446021, -0.0006158964824862778, 0.0006234794273041189, 0.00013437174493446946, -0.0011487188749015331, 6.149528780952096e-05, -0.00043848282075487077]"
